CustomerID,CardNumber,Type,Limit
CID-461582,2763-2143-2318-3992,Platinum,5.00E+05
CID-684954,1855-4345-9153-7115,Shoppers,5.00E+05
CID-348915,3417-4268-2880-4493,Travellers,2.00E+05
CID-745897,4078-5651-5043-3665,gold,50000
CID-621621,3860-3365-8369-6707,gold,1.00E+05
CID-606085,5759-5777-5336-2415,Platinum,50000
CID-852900,1001-3707-5428-1928,Platinum,1.00E+05
CID-794519,4112-3130-1205-8775,Platinum,2.00E+05
CID-247065,8176-2813-8044-6300,Shoppers,2.00E+05
CID-59622,4202-1391-1307-9714,gold,1.00E+05
CID-777371,6277-6739-5659-1774,Shoppers,1.00E+05
CID-174342,3796-7653-1668-2934,Platinum,5.00E+05
CID-886229,2243-5003-2120-4424,Travellers,1.00E+05
CID-659073,5885-1655-4658-6861,Platinum,50000
CID-815421,9239-8857-7195-9901,gold,1.00E+05
CID-57334,8545-1526-5803-7071,Shoppers,5.00E+05
CID-47653,8539-4481-4290-6887,Travellers,50000
CID-331347,6160-1333-5824-4467,Shoppers,1.00E+05
CID-301522,5434-8070-8707-2762,Shoppers,2.00E+05
CID-750822,6259-7066-3519-4517,Platinum,2.00E+05
CID-64085,5172-2761-9222-8767,Travellers,50000
CID-378582,4439-8309-2166-9325,Shoppers,1.00E+05
CID-784973,8242-8376-5386-6962,Travellers,2.00E+05
CID-168305,1442-8173-7103-3014,Travellers,50000
CID-118953,1541-3141-1446-3164,Platinum,5.00E+05
CID-554912,4060-6177-8348-5417,Platinum,50000
CID-233043,1252-4815-9758-8760,Travellers,5.00E+05
CID-790374,8396-4719-9183-2270,Travellers,50000
CID-71965,1504-7315-6996-7645,gold,5.00E+05
CID-654977,9130-6939-6083-7259,Platinum,1.00E+05
CID-114678,8793-1564-9061-9288,gold,2.00E+05
CID-510737,5494-1634-6878-9955,Shoppers,5.00E+05
CID-608274,4640-8278-3483-5760,Travellers,1.00E+05
CID-756737,9363-9841-3592-6908,Travellers,1.00E+05
CID-671642,7155-1583-9705-9384,Platinum,1.00E+05
CID-16072,1220-5007-9727-5288,Travellers,1.00E+05
CID-488251,9174-2101-6730-9809,Shoppers,5.00E+05
CID-766245,7193-2430-2857-4540,gold,2.00E+05
CID-862275,5240-9430-6659-8383,Travellers,2.00E+05
CID-514808,2933-1166-7640-2361,gold,5.00E+05
CID-445820,1321-2957-4513-4020,Shoppers,50000
CID-525471,5513-2592-8489-9776,Travellers,50000
CID-269428,7655-6854-3108-3200,gold,50000
CID-355005,2762-3898-8573-6572,Shoppers,2.00E+05
CID-567713,2964-1409-4494-7748,Shoppers,50000
CID-719504,8683-5481-3195-6772,Shoppers,50000
CID-641505,6967-3921-8632-4947,Shoppers,1.00E+05
CID-881034,5370-3185-2980-1228,Platinum,1.00E+05
CID-867254,8703-1090-1029-7138,Platinum,5.00E+05
CID-11175,9912-1429-1039-7162,gold,5.00E+05
CID-509725,9428-3602-8031-2392,Shoppers,5.00E+05
CID-127368,6305-4375-6650-1398,gold,50000
CID-265407,1568-3879-1234-8522,Shoppers,2.00E+05
CID-199561,7666-1878-3803-5527,Travellers,2.00E+05
CID-875130,4025-8131-8008-5610,Shoppers,50000
CID-98893,8547-1465-6310-8173,Platinum,2.00E+05
CID-497878,9764-4258-9364-6689,Platinum,1.00E+05
CID-375456,7550-6046-5661-6013,gold,1.00E+05
CID-539412,2766-8437-8232-6377,Travellers,2.00E+05
CID-847513,7837-8664-4410-3917,Shoppers,1.00E+05
CID-364871,5407-2614-6859-5641,gold,5.00E+05
CID-333769,7372-4569-1033-8440,Travellers,1.00E+05
CID-703020,9212-2976-2927-8201,Shoppers,1.00E+05
CID-95781,3756-9743-4850-7468,Travellers,1.00E+05
CID-178354,1888-7518-5139-9539,Platinum,50000
CID-606647,2928-8626-3600-9141,Shoppers,1.00E+05
CID-617211,7252-5347-3526-3375,Travellers,5.00E+05
CID-867764,1285-3144-9987-9829,Platinum,1.00E+05
CID-763459,2853-6598-5173-2339,Platinum,1.00E+05
CID-109086,2151-4973-6657-2783,Shoppers,2.00E+05
CID-472192,7387-7378-3700-2230,Platinum,1.00E+05
CID-392026,3057-3733-5009-8301,Travellers,5.00E+05
CID-896839,3599-8147-9951-5673,Platinum,1.00E+05
CID-231170,6025-7357-1189-7933,gold,50000
CID-364580,3767-9948-4029-9385,Platinum,5.00E+05
CID-654542,3807-1094-1851-9741,Platinum,1.00E+05
CID-397741,1405-2289-7473-6447,Platinum,2.00E+05
CID-167651,2686-8722-8624-4387,gold,1.00E+05
CID-198474,6952-4162-5116-5357,gold,2.00E+05
CID-697388,9282-8300-5065-3032,Shoppers,5.00E+05
CID-557135,5815-9476-6334-9170,gold,5.00E+05
CID-816231,3082-3849-9192-8359,Platinum,1.00E+05
CID-611042,7293-9644-8353-7019,Travellers,5.00E+05
CID-789640,1642-8276-8496-3922,gold,50000
CID-791573,3313-8042-9984-8719,Platinum,5.00E+05
CID-714822,8497-3363-3331-6356,gold,1.00E+05
CID-106324,6583-1124-6166-7366,Travellers,50000
CID-416724,4624-2979-3168-3420,Shoppers,5.00E+05
CID-798850,4750-6708-6558-2878,Platinum,50000
CID-762891,2600-9439-9828-4123,Platinum,2.00E+05
CID-839960,3131-4169-7500-2804,Platinum,1.00E+05
CID-184643,5018-7258-1812-6420,Platinum,2.00E+05
CID-852236,8584-6404-8281-1261,gold,50000
CID-366195,3312-6206-7193-6657,Travellers,50000
CID-81757,7030-5471-4423-8831,Shoppers,5.00E+05
CID-417176,7270-3804-8455-1881,Shoppers,50000
CID-496825,5611-1964-7748-4880,gold,1.00E+05
CID-510108,5364-4229-7187-1695,Shoppers,50000
CID-5965,7991-4850-6116-5297,gold,2.00E+05
CID-581828,4599-5039-2563-7903,gold,1.00E+05
CID-692897,2181-6044-9407-7013,Shoppers,1.00E+05
CID-188668,5686-6451-6499-3875,Travellers,5.00E+05
CID-43598,8655-7299-5823-4275,Platinum,2.00E+05
CID-69676,8990-4946-1244-4785,Platinum,2.00E+05
CID-343082,6463-4223-5390-4777,Platinum,1.00E+05
CID-728676,6600-1795-7554-8681,Shoppers,5.00E+05
CID-878152,5862-5383-2970-9054,Shoppers,2.00E+05
CID-859544,5246-3584-7124-7186,Shoppers,5.00E+05
CID-402,7012-9604-4723-7438,Platinum,2.00E+05
CID-284215,6853-8930-3525-1502,Platinum,50000
CID-4150,1482-2272-3046-2556,gold,50000
CID-81584,9610-2744-1319-9648,Shoppers,1.00E+05
CID-37899,9127-3952-6653-6706,Travellers,50000
CID-480787,6817-1078-1167-4917,Travellers,1.00E+05
CID-447120,6442-8587-2724-9380,Shoppers,5.00E+05
CID-781363,4941-9204-4055-9613,Platinum,5.00E+05
CID-627318,9475-2826-4077-4266,gold,1.00E+05
CID-784890,2009-3414-5096-5706,Platinum,1.00E+05
CID-550867,9434-2362-6459-6644,Platinum,2.00E+05
CID-493920,1100-1066-6157-6024,Travellers,1.00E+05
CID-851154,3829-4125-7759-3733,gold,2.00E+05
CID-870739,5390-9109-8453-9709,Travellers,1.00E+05
CID-41685,6546-8676-3425-6407,Travellers,50000
CID-706727,9405-8343-8420-8357,Travellers,2.00E+05
CID-721039,3691-9976-4417-7277,Platinum,50000
CID-32346,2303-9103-3689-2035,Shoppers,5.00E+05
CID-879777,9427-2719-1410-9468,Shoppers,2.00E+05
CID-249506,1445-8780-3051-6762,Shoppers,1.00E+05
CID-362992,7662-6581-5052-8941,Shoppers,5.00E+05
CID-854818,7596-4647-8957-1709,Shoppers,1.00E+05
CID-738051,1659-5299-7655-9082,Platinum,5.00E+05
CID-780332,1082-4987-9004-4821,gold,2.00E+05
CID-896761,3324-4532-8459-3390,gold,1.00E+05
CID-275243,9019-9983-5928-4827,gold,2.00E+05
CID-318247,5237-7524-5061-8847,Shoppers,5.00E+05
CID-497189,7366-6019-3002-3876,gold,50000
CID-94710,6108-5225-5074-3667,Travellers,1.00E+05
CID-844768,6173-7676-6473-6241,Shoppers,50000
CID-42669,4385-4582-1430-5567,Platinum,1.00E+05
CID-237259,4394-7931-9079-5084,Platinum,2.00E+05
CID-234581,2505-8875-5235-6502,gold,50000
CID-493585,6438-2640-7303-1004,Shoppers,5.00E+05
CID-358562,5810-6902-8163-2015,gold,1.00E+05
CID-21170,7955-4924-9889-6290,Travellers,1.00E+05
CID-338122,6362-5305-6263-2466,Platinum,2.00E+05
CID-272110,2469-1903-3087-1453,Platinum,5.00E+05
CID-13089,4772-9854-3130-7847,Platinum,1.00E+05
CID-199644,2998-4807-4042-4619,Travellers,1.00E+05
CID-144179,6065-7896-8047-9848,Travellers,5.00E+05
CID-879820,5206-1786-5112-9899,Shoppers,5.00E+05
CID-803555,3854-9516-9128-4498,Platinum,1.00E+05
CID-352132,3673-7403-1524-1309,gold,50000
CID-733385,1762-5073-1209-3130,Travellers,5.00E+05
CID-452369,1179-9724-7856-8741,Shoppers,1.00E+05
CID-705785,3923-4580-8161-3220,Shoppers,50000
CID-856591,4263-9775-5616-6575,Platinum,1.00E+05
CID-139627,5977-4606-7366-4866,gold,2.00E+05
CID-157872,4550-3739-8005-3387,Travellers,1.00E+05
CID-523549,1460-7911-2579-4865,Platinum,1.00E+05
CID-610742,2678-4469-9730-6648,Platinum,1.00E+05
CID-558777,3024-1978-8120-9816,gold,5.00E+05
CID-623238,8380-8905-4548-3734,Travellers,1.00E+05
CID-517217,3268-5090-4492-1135,Travellers,1.00E+05
CID-761172,8125-9862-8071-2210,Travellers,1.00E+05
CID-795879,4091-1856-2315-1210,Shoppers,2.00E+05
CID-500253,5741-3491-9974-5304,Travellers,2.00E+05
CID-559334,9973-8551-5702-7814,Shoppers,1.00E+05
CID-181813,3667-6882-3662-9992,Shoppers,1.00E+05
CID-260611,9181-7702-9148-5516,Travellers,2.00E+05
CID-833012,3748-2820-3157-7981,Travellers,50000
CID-3681,2174-6072-4725-8712,Shoppers,1.00E+05
CID-587688,7577-4084-5749-5947,Shoppers,2.00E+05
CID-76068,1795-2378-6234-4651,Platinum,1.00E+05
CID-700756,4579-7472-8440-8675,Shoppers,50000
CID-744876,9381-3402-7250-9494,gold,2.00E+05
CID-710870,9096-8335-8013-9046,gold,50000
CID-596187,7647-7143-2048-7510,Platinum,2.00E+05
CID-430107,8727-8795-2812-4583,Shoppers,2.00E+05
CID-880764,8073-1298-9480-6560,Travellers,5.00E+05
CID-804313,9728-7645-6080-2912,gold,2.00E+05
CID-569694,5985-6681-1591-8931,Travellers,2.00E+05
CID-286919,7935-8703-2967-8782,Travellers,2.00E+05
CID-213306,7207-9009-1791-1445,gold,1.00E+05
CID-685056,9005-6294-8911-6960,Shoppers,1.00E+05
CID-682218,2519-1572-1769-2885,gold,1.00E+05
CID-417261,6449-9707-1554-3308,Travellers,50000
CID-869315,2721-3693-4132-8723,gold,1.00E+05
CID-882457,4309-5873-8105-8438,gold,1.00E+05
CID-804203,2345-5774-3674-7479,Travellers,5.00E+05
CID-797213,3150-3571-6726-4090,Platinum,2.00E+05
CID-260707,5972-8002-6463-1201,gold,50000
CID-196129,5277-6146-8999-2630,gold,5.00E+05
CID-37564,7505-5808-1722-3219,Travellers,2.00E+05
CID-78202,1338-6832-6987-1567,Shoppers,50000
CID-486844,2646-5853-1180-9174,Platinum,1.00E+05
CID-853264,6684-1974-4137-9441,gold,1.00E+05
CID-48434,9014-2754-4091-9408,Travellers,1.00E+05
CID-807024,4669-4801-6072-1656,Travellers,2.00E+05
CID-367046,1183-7787-3353-3529,Travellers,1.00E+05
CID-449166,1489-9833-8228-9761,Shoppers,50000
CID-685114,2737-8721-4153-3761,gold,1.00E+05
CID-73939,7239-5523-3442-6856,gold,1.00E+05
CID-265012,7497-2786-4997-9142,Platinum,1.00E+05
CID-762757,8233-2114-7763-4268,gold,1.00E+05
CID-806035,5904-5655-8895-9303,Platinum,5.00E+05
CID-350406,4046-9851-6388-6612,Travellers,1.00E+05
CID-706489,5367-5554-1210-3011,Travellers,50000
CID-741536,4891-9437-8655-1707,gold,1.00E+05
CID-883167,7306-4849-5437-6753,Shoppers,50000
CID-445012,4495-9372-4145-5949,Shoppers,5.00E+05
CID-489764,5732-3301-1583-2832,Travellers,5.00E+05
CID-647673,7208-4954-6890-8614,Shoppers,1.00E+05
CID-314118,8464-6568-8296-8698,Platinum,5.00E+05
CID-328063,1926-3734-4720-4740,Travellers,1.00E+05
CID-84075,1033-7253-6562-9024,gold,50000
CID-262417,9479-9511-5466-6337,gold,1.00E+05
CID-440953,3380-6323-3471-9013,Travellers,50000
CID-456314,6802-5717-7870-1079,Platinum,2.00E+05
CID-873028,5127-8708-1541-4183,Travellers,1.00E+05
CID-552338,5301-9402-8108-3891,Shoppers,50000
CID-28538,2080-1885-8603-8771,Travellers,1.00E+05
CID-546525,5956-3238-3918-7425,Travellers,2.00E+05
CID-386996,5487-4977-1918-7268,gold,1.00E+05
CID-423373,1267-5720-4940-5740,gold,5.00E+05
CID-60912,9724-4791-7746-5050,Platinum,1.00E+05
CID-743881,1434-3700-8561-7193,gold,1.00E+05
CID-9304,1827-4628-2898-6065,Platinum,1.00E+05
CID-845871,6414-3255-5435-4360,Travellers,5.00E+05
CID-561619,5126-9336-4808-5517,Travellers,50000
CID-697900,2284-7722-5089-5638,Platinum,2.00E+05
CID-300577,6093-1818-4199-6576,Travellers,2.00E+05
CID-745775,5803-8811-8486-2658,Platinum,1.00E+05
CID-851115,8415-5951-6829-2678,Travellers,5.00E+05
CID-6518,9204-3083-3844-6107,Shoppers,1.00E+05
CID-221504,8048-8595-7136-1601,Travellers,2.00E+05
CID-691209,8677-8764-4714-8960,Platinum,2.00E+05
CID-414265,5332-7152-9662-4169,Platinum,5.00E+05
CID-770899,5619-1950-3665-5456,Travellers,5.00E+05
CID-600250,1783-1510-7207-4701,gold,1.00E+05
CID-173503,7315-8436-4840-6880,Platinum,5.00E+05
CID-327653,1119-2017-2194-8343,Shoppers,1.00E+05
CID-642277,4177-8350-9674-5405,Platinum,1.00E+05
CID-160993,3965-3581-3307-3673,gold,1.00E+05
CID-391592,4081-9974-3508-8297,Travellers,2.00E+05
CID-416840,5894-6742-9328-1827,gold,50000
CID-661633,9206-4151-9759-3808,Travellers,2.00E+05
CID-334453,2771-2300-5019-4376,Shoppers,1.00E+05
CID-192834,8971-5615-7041-3423,gold,50000
CID-217271,6986-8681-9816-3908,Platinum,1.00E+05
CID-541405,3297-9658-4328-8190,Platinum,5.00E+05
CID-414077,1844-9225-3876-7972,Shoppers,50000
CID-431169,6328-1728-2592-9366,gold,5.00E+05
CID-299910,4027-5397-8935-1700,gold,50000
CID-768539,8115-6161-5992-4941,Shoppers,1.00E+05
CID-185617,7725-5915-3332-1860,gold,1.00E+05
CID-437325,9429-7287-5221-6211,Shoppers,1.00E+05
CID-799676,6382-1536-5595-4914,Travellers,50000
CID-274525,1551-6232-7616-7739,Travellers,2.00E+05
CID-356190,8847-2349-7978-7216,Platinum,2.00E+05
CID-815017,8199-7713-4039-8006,gold,50000
CID-658265,1666-3060-4868-5455,Travellers,5.00E+05
CID-794094,1101-7318-5649-7334,Travellers,50000
CID-823184,5392-2616-2128-9433,Platinum,2.00E+05
CID-59011,4093-3052-7586-3133,Platinum,1.00E+05
CID-614502,4355-1985-6526-1296,gold,1.00E+05
CID-705139,3623-6915-2886-9579,gold,2.00E+05
CID-103098,5436-7109-3833-5000,Travellers,1.00E+05
CID-271377,6634-4706-3072-9959,Platinum,50000
CID-610697,4315-5221-2598-6110,Shoppers,5.00E+05
CID-69356,5163-6121-5504-3050,Travellers,1.00E+05
CID-124233,1332-4473-6802-7886,Platinum,50000
CID-674933,9995-5266-1091-6087,Platinum,2.00E+05
CID-69695,9956-7688-2614-8854,gold,1.00E+05
CID-497982,3408-6529-5757-7691,Platinum,1.00E+05
CID-664878,2963-9213-4794-4154,Shoppers,2.00E+05
CID-76591,3888-7457-4177-2875,Shoppers,5.00E+05
CID-100671,1671-3933-3310-7196,gold,50000
CID-586976,4295-2862-2638-8145,Shoppers,5.00E+05
CID-401334,4673-5222-4935-3834,Travellers,5.00E+05
CID-510412,2507-2968-6765-5709,Platinum,1.00E+05
CID-599841,5346-9182-2766-7253,gold,50000
CID-103071,9110-5947-1574-5426,Platinum,2.00E+05
CID-50149,6248-2594-1332-3243,Travellers,50000
CID-613868,9091-9930-7520-2522,Shoppers,1.00E+05
CID-508968,3906-6964-3760-7976,Travellers,50000
CID-186046,5954-7132-7703-1642,Platinum,1.00E+05
CID-694298,7506-3922-7653-1153,Shoppers,2.00E+05
CID-707737,4170-4135-1749-3150,Shoppers,1.00E+05
CID-811592,3252-3597-9026-4598,Shoppers,1.00E+05
CID-157430,7569-6680-7854-1080,Shoppers,2.00E+05
CID-161411,9535-5998-2652-4630,Travellers,50000
CID-744963,3121-1732-3739-7844,Platinum,2.00E+05
CID-192655,9319-7267-7078-7025,Travellers,5.00E+05
CID-514507,3519-8796-3444-7939,Shoppers,5.00E+05
CID-539634,8927-4440-5316-2827,gold,50000
CID-436930,5937-4963-5590-7892,gold,2.00E+05
CID-718652,4480-9491-4660-1547,Shoppers,2.00E+05
CID-367020,3654-3013-3961-1869,Shoppers,50000
CID-583095,9544-9579-5737-7736,Travellers,2.00E+05
CID-761646,3269-5642-2936-6995,Travellers,2.00E+05
CID-120863,9925-6296-6211-6727,Travellers,5.00E+05
CID-331478,4681-8685-5124-4653,Platinum,1.00E+05
CID-717597,8477-1371-6825-4194,gold,2.00E+05
CID-771475,7054-2667-6421-4133,Shoppers,2.00E+05
CID-279073,9489-8201-7730-2603,gold,2.00E+05
CID-170638,2124-9226-7157-8188,Shoppers,2.00E+05
CID-361431,4172-2400-7866-1523,Platinum,2.00E+05
CID-236935,4813-5480-6218-5432,Travellers,1.00E+05
CID-814399,1496-8128-3771-7882,gold,1.00E+05
CID-192578,8080-8333-8932-5398,Platinum,5.00E+05
CID-279761,5518-3227-6922-6517,Platinum,2.00E+05
CID-659515,1191-3784-6058-6302,Shoppers,2.00E+05
CID-352716,2954-6163-7364-5355,Travellers,5.00E+05
CID-266199,3508-4866-5152-5205,Travellers,50000
CID-342410,9913-2164-8539-7825,Travellers,50000
CID-329687,1506-7747-4616-8052,gold,1.00E+05
CID-72799,8010-3800-7967-5451,Platinum,5.00E+05
CID-254015,8035-2241-8665-2353,Shoppers,2.00E+05
CID-71553,9106-3466-9302-3196,Shoppers,2.00E+05
CID-750165,5689-4225-4568-1454,Shoppers,5.00E+05
CID-687184,1367-7095-1911-9351,Shoppers,2.00E+05
CID-858569,1198-9144-4537-8955,gold,1.00E+05
CID-441293,4377-2595-3228-1369,gold,1.00E+05
CID-216014,4421-2557-8119-5564,Platinum,5.00E+05
CID-633753,6484-5511-4480-1074,Shoppers,2.00E+05
CID-558001,1383-4111-1888-4722,Platinum,50000
CID-706991,7849-7393-5476-6277,Platinum,1.00E+05
CID-322634,8897-5220-5101-9733,gold,5.00E+05
CID-488356,3759-3128-5327-2795,Platinum,50000
CID-279699,7478-1953-2187-5026,Shoppers,1.00E+05
CID-38490,1837-7497-7567-4945,Platinum,5.00E+05
CID-823191,7094-4591-4073-9144,Travellers,2.00E+05
CID-835934,9022-2026-4585-5920,Travellers,1.00E+05
CID-505997,2910-7580-5197-4720,gold,5.00E+05
CID-337605,2095-7452-1680-8908,Shoppers,50000
CID-583289,1873-1085-4984-4972,gold,1.00E+05
CID-534914,7476-6890-3080-1943,Travellers,50000
CID-299387,5477-2325-3603-4627,gold,1.00E+05
CID-613898,2281-7057-1373-1117,Platinum,5.00E+05
CID-797507,4101-4698-8374-3360,gold,1.00E+05
CID-798721,8305-2458-9067-9304,Shoppers,1.00E+05
CID-115474,1294-2593-5223-2534,gold,1.00E+05
CID-4566,5654-9456-5361-9047,gold,50000
CID-212444,9105-5001-4120-6385,Shoppers,50000
CID-821166,4164-7814-4400-9844,Travellers,50000
CID-881562,6709-8400-8508-5123,Platinum,50000
CID-121139,7329-9398-6117-8177,Travellers,5.00E+05
CID-526952,7636-2553-1636-7526,Platinum,2.00E+05
CID-892536,4906-3409-4985-2187,Shoppers,50000
CID-646458,8316-3442-3852-4086,Platinum,1.00E+05
CID-878342,1416-4976-5131-8499,Shoppers,1.00E+05
CID-519284,6829-2338-1587-6983,Shoppers,5.00E+05
CID-841013,6746-6000-6435-4279,Travellers,1.00E+05
CID-225074,1251-2655-9171-8322,Platinum,5.00E+05
CID-271953,1895-4110-7499-6355,Shoppers,50000
CID-620107,7723-5120-6248-1162,Shoppers,1.00E+05
CID-646876,5839-2915-7541-7037,Shoppers,1.00E+05
CID-432731,5280-7074-1823-4628,gold,2.00E+05
CID-382941,3486-2751-2643-9430,Travellers,1.00E+05
CID-440842,5731-8442-6471-7731,Travellers,1.00E+05
CID-164497,4701-1416-2607-4783,Travellers,50000
CID-416165,9197-2046-6164-1164,Shoppers,5.00E+05
CID-367456,5385-2145-7086-8889,Travellers,50000
CID-638400,3911-1747-7888-6124,Shoppers,1.00E+05
CID-855034,5927-4334-5954-2200,gold,1.00E+05
CID-110776,2602-7790-5550-6460,gold,2.00E+05
CID-514624,6473-1057-7768-8658,Travellers,1.00E+05
CID-793262,6966-3756-1874-6452,Travellers,50000
CID-84155,2446-9346-8148-2993,Platinum,5.00E+05
CID-508745,1062-8320-5016-9826,Travellers,1.00E+05
CID-798857,5932-4462-3116-3984,Platinum,1.00E+05
CID-281217,3818-6104-2640-7958,Travellers,2.00E+05
CID-45961,5468-5049-5798-3727,Platinum,5.00E+05
CID-795765,1180-6436-7945-1150,Travellers,1.00E+05
CID-235497,7328-3344-9983-7420,Travellers,1.00E+05
CID-50231,9999-2481-1139-6584,gold,50000
CID-175139,4367-4875-9529-9956,Platinum,5.00E+05
CID-579031,9934-1140-8992-7559,Platinum,50000
CID-650683,6615-8451-2895-5453,Travellers,1.00E+05
CID-188106,3307-5619-5980-9409,gold,1.00E+05
CID-638309,5224-7783-9806-4219,Shoppers,1.00E+05
CID-124232,3825-8852-7138-7938,Travellers,5.00E+05
CID-446350,2710-2904-7612-4795,Platinum,5.00E+05
CID-580262,2282-5353-8300-3697,Platinum,1.00E+05
CID-552569,5892-5850-1214-4620,Platinum,50000
CID-705800,2755-2423-6560-1420,gold,1.00E+05
CID-604682,6584-7234-5805-4339,Travellers,50000
CID-816661,6260-8620-5635-6888,Shoppers,5.00E+05
CID-831805,7899-5650-3878-4381,gold,2.00E+05
CID-798674,4447-8194-1562-7177,gold,5.00E+05
CID-795605,7630-7453-7495-3199,Travellers,2.00E+05
CID-898509,3081-8637-3925-4705,gold,1.00E+05
CID-339275,8331-6431-3275-1751,gold,50000
CID-189152,6022-3961-5442-4939,Shoppers,1.00E+05
CID-79900,2722-8702-6933-9016,Travellers,1.00E+05
CID-415665,3103-6631-5747-3546,Shoppers,5.00E+05
CID-507355,3795-1080-3093-9254,gold,1.00E+05
CID-47519,2301-6055-5734-5756,gold,1.00E+05
CID-280711,6506-1784-1859-3042,Travellers,2.00E+05
CID-311271,8906-2418-1155-2557,gold,5.00E+05
CID-557029,5406-2784-2085-4995,gold,2.00E+05
CID-354404,1281-7771-2350-1652,Travellers,1.00E+05
CID-87750,1809-1875-7624-1212,gold,1.00E+05
CID-386649,5133-3574-9571-9664,Platinum,50000
CID-58528,3706-6393-7481-2575,Shoppers,5.00E+05
CID-45328,8198-7261-7999-2059,gold,2.00E+05
CID-764854,9379-1729-3808-2898,Shoppers,1.00E+05
CID-34500,3725-2550-4068-2892,Travellers,2.00E+05
CID-200616,9823-7428-1928-3379,Travellers,2.00E+05
CID-328787,3032-9259-6269-3098,gold,5.00E+05
CID-13224,1889-2736-6060-5961,Platinum,1.00E+05
CID-554619,8037-1134-4630-3965,gold,1.00E+05
CID-642706,9053-1854-5526-5593,Travellers,1.00E+05
CID-643866,3019-1098-9161-8853,Shoppers,50000
CID-675377,7210-5730-1766-6776,Travellers,1.00E+05
CID-44488,9793-5786-8290-5584,gold,5.00E+05
CID-428550,6187-9662-6188-3993,Shoppers,5.00E+05
CID-798747,9528-8756-8233-4841,Platinum,1.00E+05
CID-316150,4600-9571-1435-3644,Travellers,2.00E+05
CID-226547,1894-6925-6749-8737,Platinum,1.00E+05
CID-780496,1513-2390-3313-8798,gold,1.00E+05
CID-97319,4838-7103-5474-4782,Travellers,50000
CID-311117,8824-1120-8987-8733,Platinum,50000
CID-574550,6645-6632-9278-1995,Travellers,5.00E+05
CID-816277,7212-5346-8677-1217,Shoppers,1.00E+05
CID-851743,1093-4835-1530-6613,gold,5.00E+05
CID-726106,1613-7990-1054-3587,Travellers,1.00E+05
CID-404728,2991-7989-3538-4431,Shoppers,1.00E+05
CID-51259,5090-8443-9666-9128,Platinum,50000
CID-866641,6340-9621-1379-4958,gold,1.00E+05
CID-245194,8828-7164-7716-8226,Travellers,5.00E+05
CID-232185,9674-9693-1077-5093,Travellers,1.00E+05
CID-607092,7351-2490-1745-4665,Shoppers,1.00E+05
CID-347425,6090-9703-3867-3579,Platinum,5.00E+05
CID-475130,2418-5709-3504-6643,Shoppers,1.00E+05
CID-693939,2169-7155-7969-6305,Platinum,1.00E+05
CID-890683,4013-2229-1641-8216,Platinum,2.00E+05
CID-10323,2753-6446-6336-4109,Travellers,50000
CID-74537,2076-4650-5542-2383,Travellers,1.00E+05
CID-519895,8299-6648-1545-3466,Shoppers,1.00E+05
CID-741702,6679-4119-5305-4603,Platinum,1.00E+05
